,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-152135728.542914,-38631000.0,-15295000.0,-16157643.312102,-14805699.481865,
Tax Rate For Calcs,0.147705,0.163,0.161,0.221338,0.164508,
Normalized EBITDA,1116000000.0,3210000000.0,2700000000.0,2617000000.0,2302000000.0,
Total Unusual Items,-1030000000.0,-237000000.0,-95000000.0,-73000000.0,-90000000.0,
Total Unusual Items Excluding Goodwill,-1030000000.0,-237000000.0,-95000000.0,-73000000.0,-90000000.0,
Net Income From Continuing Operation Net Minority Interest,-419000000.0,1825000000.0,1570000000.0,1449000000.0,1285000000.0,
Reconciled Depreciation,213000000.0,397000000.0,404000000.0,374000000.0,377000000.0,
Reconciled Cost Of Revenue,4386000000.0,6861000000.0,6329000000.0,6037000000.0,6418000000.0,
EBITDA,86000000.0,2973000000.0,2605000000.0,2544000000.0,2212000000.0,
EBIT,-127000000.0,2576000000.0,2201000000.0,2170000000.0,1835000000.0,
Net Interest Income,-260000000.0,-268000000.0,-251000000.0,-196000000.0,-190000000.0,
Interest Expense,374000000.0,354000000.0,330000000.0,286000000.0,291000000.0,
Interest Income,114000000.0,86000000.0,79000000.0,90000000.0,101000000.0,
Normalized Income,458864271.457086,2023369000.0,1649705000.0,1505842356.687898,1360194300.518135,
Net Income From Continuing And Discontinued Operation,-115000000.0,1825000000.0,1570000000.0,1449000000.0,1285000000.0,
Total Expenses,6146000000.0,8654000000.0,8238000000.0,7837000000.0,8249000000.0,
Diluted Average Shares,638600000.0,638800000.0,640900000.0,651700000.0,654800000.0,
Basic Average Shares,635200000.0,635300000.0,637500000.0,648200000.0,650600000.0,
Diluted EPS,0.46,2.86,2.45,2.22,1.96,
Basic EPS,0.46,2.87,2.46,2.24,1.98,
Diluted NI Availto Com Stockholders,-115000000.0,1825000000.0,1570000000.0,1449000000.0,1285000000.0,
Net Income Common Stockholders,-115000000.0,1825000000.0,1570000000.0,1449000000.0,1285000000.0,
Net Income,-115000000.0,1825000000.0,1570000000.0,1449000000.0,1285000000.0,
Minority Interests,8000000.0,-34000000.0,1000000.0,-18000000.0,-5000000.0,
Net Income Including Noncontrolling Interests,-123000000.0,1859000000.0,1569000000.0,1467000000.0,1290000000.0,
Net Income Continuous Operations,-427000000.0,1859000000.0,1569000000.0,1467000000.0,1290000000.0,
Tax Provision,-74000000.0,363000000.0,302000000.0,417000000.0,254000000.0,
Pretax Income,-501000000.0,2222000000.0,1871000000.0,1884000000.0,1544000000.0,
Other Income Expense,-955000000.0,736000000.0,8000000.0,95000000.0,-105000000.0,
Other Non Operating Income Expenses,76000000.0,960000000.0,88000000.0,151000000.0,-33000000.0,
Special Income Charges,-1053000000.0,-247000000.0,-114000000.0,-69000000.0,-61000000.0,
Gain On Sale Of Business,-55000000.0,-234000000.0,-109000000.0,-48000000.0,,
Other Special Charges,,,,,0.0,
Write Off,,,,,,125000000.0
Impairment Of Capital Assets,979000000.0,0.0,0.0,15000000.0,94000000.0,
Restructuring And Mergern Acquisition,19000000.0,13000000.0,5000000.0,6000000.0,-34000000.0,
Earnings From Equity Interest,-1000000.0,13000000.0,15000000.0,17000000.0,18000000.0,
Gain On Sale Of Security,23000000.0,10000000.0,19000000.0,-4000000.0,-29000000.0,
Net Non Operating Interest Income Expense,-260000000.0,-268000000.0,-251000000.0,-196000000.0,-190000000.0,
Interest Expense Non Operating,374000000.0,354000000.0,330000000.0,286000000.0,291000000.0,
Interest Income Non Operating,114000000.0,86000000.0,79000000.0,90000000.0,101000000.0,
Operating Income,714000000.0,1754000000.0,2114000000.0,1985000000.0,1839000000.0,
Operating Expense,1760000000.0,1793000000.0,1909000000.0,1800000000.0,1831000000.0,
Research And Development,395000000.0,497000000.0,481000000.0,439000000.0,426000000.0,
Selling General And Administration,1365000000.0,1296000000.0,1428000000.0,1361000000.0,1405000000.0,
General And Administrative Expense,,,,,,1398000000.0
Other Gand A,,,,,,1398000000.0
Salaries And Wages,,,,,,-164000000.0
Gross Profit,2474000000.0,3547000000.0,4023000000.0,3785000000.0,3670000000.0,
Cost Of Revenue,4386000000.0,6861000000.0,6329000000.0,6037000000.0,6418000000.0,
Total Revenue,6860000000.0,10408000000.0,10352000000.0,9822000000.0,10088000000.0,
Operating Revenue,6860000000.0,10408000000.0,10352000000.0,9822000000.0,10088000000.0,
