,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-4874635.568513,-11900000.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.152332,0.14,0.12,0.08,0.113319,
Normalized EBITDA,2102000000.0,2327000000.0,2092000000.0,1848000000.0,1924000000.0,
Total Unusual Items,-32000000.0,-85000000.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-32000000.0,-85000000.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,1163000000.0,1364000000.0,1295000000.0,1179000000.0,1205000000.0,
Reconciled Depreciation,557000000.0,517000000.0,481000000.0,444000000.0,435000000.0,
Reconciled Cost Of Revenue,1951000000.0,2019000000.0,1873000000.0,1756000000.0,1693000000.0,
EBITDA,2070000000.0,2242000000.0,2092000000.0,1848000000.0,1924000000.0,
EBIT,1513000000.0,1725000000.0,1611000000.0,1404000000.0,1489000000.0,
Net Interest Income,-141000000.0,-141000000.0,-133000000.0,-128000000.0,-130000000.0,
Interest Expense,141000000.0,141000000.0,133000000.0,128000000.0,130000000.0,
Normalized Income,1190125364.431487,1437100000.0,1295000000.0,1179000000.0,1205000000.0,
Net Income From Continuing And Discontinued Operation,1163000000.0,1364000000.0,1295000000.0,1179000000.0,1205000000.0,
Total Expenses,2918000000.0,2994000000.0,2885000000.0,2745000000.0,2630000000.0,
Total Operating Income As Reported,1473000000.0,1663000000.0,1563000000.0,1324000000.0,1377000000.0,
Diluted Average Shares,911000000.0,914000000.0,912000000.0,916000000.0,919000000.0,
Basic Average Shares,907000000.0,909000000.0,908000000.0,910000000.0,912000000.0,
Diluted EPS,1.27,1.48,1.41,1.28,1.3,
Basic EPS,1.282249,1.50055,1.426211,1.295604,1.321272,
Diluted NI Availto Com Stockholders,1156000000.0,1356000000.0,1288000000.0,1179000000.0,1199000000.0,
Net Income Common Stockholders,1156000000.0,1356000000.0,1288000000.0,1179000000.0,1199000000.0,
Otherunder Preferred Stock Dividend,7000000.0,8000000.0,7000000.0,,6000000.0,7000000.0
Net Income,1163000000.0,1364000000.0,1295000000.0,1179000000.0,1205000000.0,
Net Income Including Noncontrolling Interests,1163000000.0,1364000000.0,1295000000.0,1179000000.0,1205000000.0,
Net Income Continuous Operations,1163000000.0,1364000000.0,1295000000.0,1179000000.0,1205000000.0,
Tax Provision,209000000.0,220000000.0,183000000.0,97000000.0,154000000.0,
Pretax Income,1372000000.0,1584000000.0,1478000000.0,1276000000.0,1359000000.0,
Other Income Expense,8000000.0,-23000000.0,48000000.0,80000000.0,112000000.0,
Other Non Operating Income Expenses,40000000.0,62000000.0,48000000.0,80000000.0,112000000.0,
Special Income Charges,-32000000.0,-85000000.0,0.0,0.0,0.0,
Restructuring And Mergern Acquisition,0.0,85000000.0,0.0,0.0,,0.0
Net Non Operating Interest Income Expense,-141000000.0,-141000000.0,-133000000.0,-128000000.0,-130000000.0,
Interest Expense Non Operating,141000000.0,141000000.0,133000000.0,128000000.0,130000000.0,
Operating Income,1505000000.0,1748000000.0,1563000000.0,1324000000.0,1377000000.0,
Operating Expense,967000000.0,975000000.0,1012000000.0,989000000.0,937000000.0,
Research And Development,521000000.0,518000000.0,527000000.0,517000000.0,491000000.0,
Selling General And Administration,446000000.0,457000000.0,485000000.0,472000000.0,446000000.0,
Gross Profit,2472000000.0,2723000000.0,2575000000.0,2313000000.0,2314000000.0,
Cost Of Revenue,1951000000.0,2019000000.0,1873000000.0,1756000000.0,1693000000.0,
Total Revenue,4423000000.0,4742000000.0,4448000000.0,4069000000.0,4007000000.0,
Operating Revenue,4423000000.0,4742000000.0,4448000000.0,4069000000.0,4007000000.0,
