,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,7946235.912847,-8731600.0,-604294.62198,-46115000.0,893233040.035196,
Tax Rate For Calcs,0.105109,0.166,0.194934,0.115,0.196656,
Normalized EBITDA,1314400000.0,1408700000.0,1341500000.0,1182800000.0,-3356300000.0,
Total Unusual Items,75600000.0,-52600000.0,-3100000.0,-401000000.0,4542100000.0,
Total Unusual Items Excluding Goodwill,75600000.0,-52600000.0,-3100000.0,-401000000.0,4542100000.0,
Net Income From Continuing Operation Net Minority Interest,1191100000.0,1082900000.0,1032900000.0,646300000.0,913000000.0,
Reconciled Depreciation,55700000.0,54000000.0,51700000.0,48400000.0,46500000.0,
Reconciled Cost Of Revenue,466000000.0,414800000.0,407500000.0,363000000.0,423400000.0,
EBITDA,1390000000.0,1356100000.0,1338400000.0,781800000.0,1185800000.0,
EBIT,1334300000.0,1302100000.0,1286700000.0,733400000.0,1139300000.0,
Net Interest Income,118600000.0,122400000.0,118700000.0,117900000.0,125400000.0,
Interest Expense,3300000.0,3300000.0,3700000.0,3000000.0,2800000.0,
Interest Income,121900000.0,125700000.0,122400000.0,120900000.0,128200000.0,
Normalized Income,1123446235.912847,1126768400.0,1035395705.37802,1001185000.0,-2735866959.964804,
Net Income From Continuing And Discontinued Operation,1191100000.0,1082900000.0,1032900000.0,646300000.0,913000000.0,
Total Expenses,2059700000.0,1837600000.0,1810500000.0,1739100000.0,6428100000.0,
Total Operating Income As Reported,1205900000.0,1186200000.0,1151100000.0,630100000.0,1026000000.0,
Diluted Average Shares,256100000.0,257600000.0,258900000.0,259500000.0,260500000.0,
Basic Average Shares,253900000.0,255600000.0,256700000.0,256900000.0,257500000.0,
Diluted EPS,4.65,4.2,3.99,2.49,3.5,
Basic EPS,4.69,4.24,4.02,2.52,3.55,
Diluted NI Availto Com Stockholders,1191100000.0,1082900000.0,1032900000.0,646300000.0,913000000.0,
Net Income Common Stockholders,1191100000.0,1082900000.0,1032900000.0,646300000.0,913000000.0,
Net Income,1191100000.0,1082900000.0,1032900000.0,646300000.0,913000000.0,
Net Income Including Noncontrolling Interests,1191100000.0,1082900000.0,1032900000.0,646300000.0,913000000.0,
Net Income Continuous Operations,1191100000.0,1082900000.0,1032900000.0,646300000.0,913000000.0,
Tax Provision,139900000.0,215900000.0,250100000.0,84100000.0,223500000.0,
Pretax Income,1331000000.0,1298800000.0,1283000000.0,730400000.0,1136500000.0,
Other Income Expense,82100000.0,-62400000.0,10100000.0,-418600000.0,4527200000.0,
Other Non Operating Income Expenses,6500000.0,-9800000.0,13200000.0,-17600000.0,-14900000.0,
Special Income Charges,75600000.0,-52600000.0,-3100000.0,-401000000.0,4542100000.0,
Other Special Charges,,54500000.0,2200000.0,19800000.0,87500000.0,15000000.0
Impairment Of Capital Assets,0.0,0.0,0.0,379000000.0,,
Restructuring And Mergern Acquisition,900000.0,-1900000.0,900000.0,2200000.0,-1200000.0,
Net Non Operating Interest Income Expense,118600000.0,122400000.0,118700000.0,117900000.0,125400000.0,
Interest Expense Non Operating,3300000.0,3300000.0,3700000.0,3000000.0,2800000.0,
Interest Income Non Operating,121900000.0,125700000.0,122400000.0,120900000.0,128200000.0,
Operating Income,1130300000.0,1238800000.0,1154200000.0,1031100000.0,-3516100000.0,
Operating Expense,1593700000.0,1422800000.0,1403000000.0,1376100000.0,6004700000.0,
Research And Development,1106700000.0,977700000.0,978400000.0,979700000.0,5627100000.0,
Selling General And Administration,487000000.0,445100000.0,424600000.0,396400000.0,377600000.0,
Gross Profit,2724000000.0,2661600000.0,2557200000.0,2407200000.0,2488600000.0,
Cost Of Revenue,466000000.0,414800000.0,407500000.0,363000000.0,423400000.0,
Total Revenue,3190000000.0,3076400000.0,2964700000.0,2770200000.0,2912000000.0,
Operating Revenue,3190000000.0,3076400000.0,2944000000.0,2760200000.0,2912000000.0,
