,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-420048979.591837,-164676300.578035,-514374000.0,-95931000.0,-62160000.0,
Tax Rate For Calcs,0.261224,0.295119,0.259,0.171,0.21,
Normalized EBITDA,4487000000.0,5163000000.0,5255000000.0,5038000000.0,2847000000.0,
Total Unusual Items,-1608000000.0,-558000000.0,-1986000000.0,-561000000.0,-296000000.0,
Total Unusual Items Excluding Goodwill,-1608000000.0,-558000000.0,-1986000000.0,-561000000.0,-296000000.0,
Net Income From Continuing Operation Net Minority Interest,1087000000.0,2201000000.0,1310000000.0,2456000000.0,72000000.0,
Reconciled Depreciation,977000000.0,1011000000.0,1011000000.0,1012000000.0,1880000000.0,
Reconciled Cost Of Revenue,3946000000.0,3255000000.0,3191000000.0,2851000000.0,4625000000.0,
EBITDA,2879000000.0,4605000000.0,3269000000.0,4477000000.0,2551000000.0,
EBIT,1902000000.0,3594000000.0,2258000000.0,3465000000.0,671000000.0,
Net Interest Income,-432000000.0,-480000000.0,-485000000.0,-494000000.0,-496000000.0,
Interest Expense,432000000.0,480000000.0,485000000.0,494000000.0,496000000.0,
Normalized Income,2274951020.408163,2594323699.421965,2781626000.0,2921069000.0,305840000.0,
Net Income From Continuing And Discontinued Operation,1087000000.0,2201000000.0,1310000000.0,2456000000.0,72000000.0,
Total Expenses,9690000000.0,8583000000.0,8495000000.0,7704000000.0,11832000000.0,
Diluted Average Shares,2041000000.0,2039000000.0,2038000000.0,2040000000.0,2037000000.0,
Basic Average Shares,2036000000.0,2036000000.0,2035000000.0,2031000000.0,2029000000.0,
Diluted EPS,0.53,1.08,0.64,1.2,0.04,
Basic EPS,0.53,1.08,0.64,1.21,0.04,
Diluted NI Availto Com Stockholders,1087000000.0,2201000000.0,1310000000.0,2456000000.0,72000000.0,
Net Income Common Stockholders,1087000000.0,2201000000.0,1310000000.0,2456000000.0,72000000.0,
Net Income,1087000000.0,2201000000.0,1310000000.0,2456000000.0,72000000.0,
Minority Interests,1000000.0,6000000.0,-2000000.0,-6000000.0,-4000000.0,
Net Income Including Noncontrolling Interests,1085000000.0,2195000000.0,1313000000.0,2462000000.0,76000000.0,
Net Income Continuous Operations,1085000000.0,2195000000.0,1313000000.0,2462000000.0,76000000.0,
Tax Provision,384000000.0,919000000.0,460000000.0,509000000.0,99000000.0,
Pretax Income,1470000000.0,3114000000.0,1773000000.0,2971000000.0,175000000.0,
Other Income Expense,-909000000.0,-44000000.0,-1517000000.0,-33000000.0,161000000.0,
Other Non Operating Income Expenses,699000000.0,514000000.0,469000000.0,528000000.0,457000000.0,
Special Income Charges,-1590000000.0,-909000000.0,-2103000000.0,-621000000.0,-205000000.0,
Other Special Charges,10000000.0,165000000.0,1000000.0,257000000.0,13000000.0,
Impairment Of Capital Assets,,0.0,,,0.0,47000000.0
Restructuring And Mergern Acquisition,1580000000.0,744000000.0,2102000000.0,364000000.0,177000000.0,
Gain On Sale Of Security,-18000000.0,351000000.0,117000000.0,60000000.0,-91000000.0,
Net Non Operating Interest Income Expense,-432000000.0,-480000000.0,-485000000.0,-494000000.0,-496000000.0,
Interest Expense Non Operating,432000000.0,480000000.0,485000000.0,494000000.0,496000000.0,
Operating Income,2813000000.0,3639000000.0,3774000000.0,3497000000.0,510000000.0,
Operating Expense,5593000000.0,5148000000.0,5123000000.0,4671000000.0,7020000000.0,
Depreciation Amortization Depletion Income Statement,826000000.0,831000000.0,830000000.0,830000000.0,1693000000.0,
Depreciation And Amortization In Income Statement,826000000.0,831000000.0,830000000.0,830000000.0,1693000000.0,
Amortization,826000000.0,831000000.0,830000000.0,830000000.0,1693000000.0,
Amortization Of Intangibles Income Statement,826000000.0,831000000.0,830000000.0,830000000.0,1693000000.0,
Research And Development,2586000000.0,2528000000.0,2580000000.0,2257000000.0,3191000000.0,
Selling General And Administration,2181000000.0,1789000000.0,1713000000.0,1584000000.0,2136000000.0,
Selling And Marketing Expense,,,,1584000000.0,,1983000000.0
Gross Profit,8406000000.0,8787000000.0,8897000000.0,8168000000.0,7530000000.0,
Cost Of Revenue,4097000000.0,3435000000.0,3372000000.0,3033000000.0,4812000000.0,
Total Revenue,12503000000.0,12222000000.0,12269000000.0,11201000000.0,12342000000.0,
Operating Revenue,12226000000.0,11975000000.0,12028000000.0,10974000000.0,11935000000.0,
