Date,Close,High,Low,Open,Volume
2006-02-16,2.1144890785217285,2.127672702578783,2.08183005533988,2.0947140424854274,948175200
2006-02-17,2.10610032081604,2.124078542982486,2.0857254024101817,2.1063999578521475,575999200
2006-02-21,2.069845199584961,2.1213809635970593,2.0578597195304487,2.115088786593141,779606800
2006-02-22,2.1369614601135254,2.1474485510751973,2.037483814407994,2.0674475029402646,978238800
2006-02-23,2.1498448848724365,2.1872986856612067,2.14025630702078,2.1510438321499636,856917600
2006-02-24,2.1411564350128174,2.184003110612342,2.13336567575693,2.1615313437222374,534744000
2006-02-27,2.127073049545288,2.160931211226984,2.116885597352871,2.1570357324135436,791240800
2006-02-28,2.0521652698516846,2.1693208716285386,2.040480233426242,2.144751651368113,1266980400
2006-03-01,2.0704433917999268,2.082129431029895,2.0380838064560414,2.062652832329704,763817600
2006-03-02,2.085724353790283,2.0971107554624564,2.0575594866799864,2.067147867014765,625273600
2006-03-03,2.029094696044922,2.0947143904675305,2.023402393879212,2.079432505392674,737668400
2006-03-06,1.9619768857955933,2.029093939915159,1.9457974960387525,2.028195429415478,912665600
2006-03-07,1.9868470430374146,2.0045258251873928,1.9499930940337928,1.9703674089022025,872877600
2006-03-08,1.9673711061477661,2.0135141939320533,1.9580829612533275,1.9862478329697317,653251200
2006-03-09,1.9155337810516357,1.9916403171406485,1.9119387400432206,1.9769585161047798,799304800
2006-03-10,1.893362283706665,1.9323136747307599,1.8711891564103005,1.9191300531442896,1043142800
2006-03-13,1.9679702520370483,1.985948268738429,1.9413037640413957,1.9490935245240286,861187600
2006-03-14,2.0171096324920654,2.0171096324920654,1.9625771161248826,1.9706671125099726,642020400
2006-03-15,1.9844491481781006,2.0386824150693448,1.9631755330142575,2.028794399536371,891996000
2006-03-16,1.926922082901001,2.0045262794245144,1.926622445847927,2.0030278941344104,749638400
2006-03-17,1.937408447265625,1.9637752978193048,1.9209286156017615,1.940104779674428,812042000
2006-03-20,1.917332649230957,1.9613782764298089,1.9137368061596096,1.954187590410347,605441200
2006-03-21,1.8520135879516602,1.9278199362937747,1.839429236065449,1.8520135879516604,1345366400
2006-03-22,1.8478189706802368,1.8951608113777287,1.835833491997654,1.8625007820170456,1345895600
2006-03-23,1.8025734424591064,1.8547092472360467,1.7860944180446754,1.8523121527578947,1427826400
2006-03-24,1.7965824604034424,1.8259462832801927,1.7687162222970838,1.8052717324764453,1071980000
2006-03-27,1.7830978631973267,1.8391289532038697,1.7798024579693794,1.8082667581549818,1108072000
2006-03-28,1.759128212928772,1.8019748889194054,1.7453449157014984,1.7866940072847974,1370322800
2006-03-29,1.86759352684021,1.8732868277650487,1.7279665368081367,1.7717125225498032,2346834000
2006-03-30,1.8801777362823486,1.8966575622002302,1.8436232425211325,1.8822751941295723,1390650800
2006-03-31,1.8792794942855835,1.905946776389167,1.8648971241603662,1.895160248826027,815357200
2006-04-03,1.8771822452545166,1.921227871121925,1.8759834975838732,1.9077450102029532,815791200
2006-04-04,1.8328371047973633,1.8642981790725923,1.829241261987159,1.860702336262388,931924000
2006-04-05,2.0138144493103027,2.0138144493103027,1.922127310321879,1.9389065854221408,2233408800
2006-04-06,2.1345648765563965,2.158834467686125,2.043476850322641,2.046473619662438,2663768800
2006-04-07,2.091118097305298,2.1336653365117577,2.0515668270181853,2.125275703424284,1545238800
2006-04-10,2.0575602054595947,2.1252763650080455,2.0509683917013004,2.106099997688741,903515200
2006-04-11,2.037184238433838,2.0764358676322394,2.0096182469404202,2.0671477248953654,939316000
2006-04-12,1.998831868171692,2.0425780535890627,1.9865469558254216,2.037784263444791,739894400
2006-04-13,1.9916414022445679,2.0207047833204297,1.9718653655188623,1.987746122283444,734678000
2006-04-17,1.941902756690979,2.0027276601627952,1.9281194563577326,1.9928396403585098,721938000
2006-04-18,1.9841500520706177,1.9916411742398352,1.941303377575902,1.9487934996220029,794844400
2006-04-19,1.9670714139938354,2.0075211947499367,1.9616775498240584,2.002128330703309,1086033200
2006-04-20,2.026397705078125,2.097410041633673,1.9835508336831793,2.082728235350112,1666982800
2006-04-21,2.0087199211120605,2.0566608237753616,1.9916412183182748,2.0431771636166753,788986800
2006-04-24,1.9700672626495361,2.005124380803204,1.9625771400551513,2.0030269224491817,707028000
2006-04-25,1.9826514720916748,1.9952358200043014,1.9643746239844104,1.9763592981353615,529062800
2006-04-26,2.041978120803833,2.045872598599211,1.9895428877688286,1.9970332067212433,710886400
2006-04-27,2.0782344341278076,2.0932156812277887,2.01800840861177,2.029395012513309,845947200
2006-04-28,2.109096050262451,2.1363624070164913,2.0734402606875335,2.078833124601598,760037600
2006-05-01,2.0854251384735107,2.143553705880681,2.07224171292203,2.1204820610854327,750380400
2006-05-02,2.145949602127075,2.1567361271120267,2.1007058445171802,2.1019039916940496,771663200
2006-05-03,2.131568431854248,2.155838826778964,2.1028044824326866,2.152242983058074,686991200
2006-05-04,2.1312689781188965,2.1840036850751647,2.1111941010719084,2.133965310820451,860420400
2006-05-05,2.1540403366088867,2.164826864301468,2.1318672073618075,2.1531416259883556,563911600
2006-05-08,2.1540403366088867,2.2112693808199233,2.148946909668934,2.1869997935239263,594851600
2006-05-09,2.12827205657959,2.1741154927183812,2.115986946208794,2.1519425667078784,531666800
2006-05-10,2.115389108657837,2.1372616084443865,2.085725047136059,2.136062860479423,459888800
2006-05-11,2.041978120803833,2.122578209254028,2.023999915141349,2.1210798254242813,812688800
2006-05-12,2.0284957885742188,2.0581590500763998,2.003326881835369,2.03299014333755,641774000
2006-05-15,2.0311923027038574,2.0488708847071577,2.0111174249344557,2.0186077494380603,529177600
2006-05-16,1.946995735168457,2.0449749994349573,1.9401044866434212,2.0404806460415688,936740000
2006-05-17,1.9553860425949097,1.9685704705509393,1.9197300399462174,1.9389062077363164,754194000
2006-05-18,1.8930633068084717,1.9853494901848587,1.8912654850495798,1.9679703464908982,658442400
2006-05-19,1.9329136610031128,1.9439996252226448,1.8822754295501658,1.895459651977714,985866000
2006-05-22,1.8990548849105835,1.9173325359602058,1.8807780339595004,1.9137366931012911,718975600
2006-05-23,1.8921633958816528,1.9532877161042974,1.8876690429342387,1.943400499664283,694414000
2006-05-24,1.8978564739227295,1.9071448165727791,1.8445219127157082,1.8873695838276137,916031200
2006-05-25,1.9275201559066772,1.9311159990739153,1.8963585154115525,1.9254228974314873,463372000
2006-05-26,1.9041497707366943,1.9344119082416324,1.8918648534962534,1.9269217831787744,432950000
2006-05-30,1.8343355655670166,1.8966580428612827,1.8343355655670166,1.8963584059500294,563402000
2006-05-31,1.790889024734497,1.8514142810137038,1.758528438141399,1.850514970225039,1280977600
2006-06-01,1.862800121307373,1.8660965278216337,1.7833981294197863,1.7932861488145655,942508000
2006-06-02,1.8475192785263062,1.8906656003220463,1.8241481958674153,1.8873701938568053,685787200
2006-06-05,1.7977807521820068,1.8322386063136091,1.796882241252762,1.8322386063136091,605785600
2006-06-06,1.7893917560577393,1.8166581320824473,1.7651221510824548,1.8043730109828946,726037200
2006-06-07,1.7546342611312866,1.8097660624871905,1.7483420848945421,1.8007773535916565,750506400
2006-06-08,1.8205530643463135,1.8256462939925586,1.7123860922950758,1.751038870712403,1397482800
2006-06-09,1.7750086784362793,1.8445226581205107,1.7708137606833056,1.8331370528650741,775838000
2006-06-12,1.7078906297683716,1.7896896890995635,1.7066926824494546,1.7798024732080846,717785600
2006-06-13,1.74774169921875,1.7708131386821595,1.7186775222131947,1.7261684441408771,1080643200
2006-06-14,1.726168155670166,1.7612252643838733,1.6986023676814552,1.7462438230813853,878136000
2006-06-15,1.779202938079834,1.7899894666180807,1.7004008323055366,1.7168804620427518,1190383600
2006-06-16,1.7246696949005127,1.7735100954882508,1.7234717477193455,1.7666180487234657,838101600
2006-06-19,1.7138841152191162,1.7432479390905233,1.7078913756384093,1.7327608448489717,704575200
2006-06-20,1.7219736576080322,1.7483415016927208,1.716579994015612,1.7261683736917204,672974400
2006-06-21,1.7336596250534058,1.7591281603998359,1.716880359413984,1.7300639824058335,863296000
2006-06-22,1.7851955890655518,1.7902898162547745,1.7399520187840123,1.7438464982631297,965633200
2006-06-23,1.7627232074737549,1.802874555030316,1.7597274383270587,1.7893906935127935,660203600
2006-06-26,1.767518162727356,1.7738103386513913,1.7489408718558557,1.7729110277522444,466536000
2006-06-27,1.7207748889923096,1.774409093282954,1.7198763783534834,1.7705138136345788,550611600
2006-06-28,1.6785277128219604,1.716880845198684,1.660250857648559,1.716580608152562,850704400
2006-06-29,1.7669179439544678,1.7705137866766938,1.6896140262516166,1.7007001911866257,873398400
2006-06-30,1.7159810066223145,1.730363376835284,1.6929095669400402,1.7255695868053267,739695600
2006-07-03,1.7363566160202026,1.7432478662005022,1.7180789610879714,1.7234726265097693,194770800
2006-07-05,1.7078906297683716,1.7258688406590477,1.6947072085223371,1.7123849824664423,518240800
2006-07-06,1.6710370779037476,1.7198764950992755,1.6662423871802452,1.7105883507657893,633208800
2006-07-07,1.6599502563476562,1.69440820261444,1.6380775609664764,1.6623479518166477,799360800
2006-07-10,1.6479653120040894,1.6926099063306879,1.632983968278179,1.6689393932449803,529345600
2006-07-11,1.6674413681030273,1.6776289240611635,1.63388283088719,1.6512611733510645,825022800
2006-07-12,1.5868409872055054,1.6551561988349006,1.5856421395917955,1.6530587405755595,927329200
2006-07-13,1.5655667781829834,1.6215978848070236,1.5403978757608288,1.558975065661459,1249906000
2006-07-14,1.5182255506515503,1.5847436415296607,1.502944669000448,1.5730577025511736,993036800
2006-07-17,1.5691627264022827,1.5913356610123974,1.5475895657628893,1.549986461374413,1024542400
2006-07-18,1.5850433111190796,1.6135076185284323,1.5535821344315572,1.5928330709835234,1000448400
2006-07-19,1.6209988594055176,1.6503626797878832,1.5688631313839627,1.586841247977561,1390743200
2006-07-20,1.8127611875534058,1.8454212050585508,1.7893903127046726,1.8265446830596652,1972146400
2006-07-21,1.8193531036376953,1.8322378893388898,1.7869935212176784,1.792387185003581,891892400
2006-07-24,1.8403271436691284,1.8607020495991105,1.8106638953566614,1.8355331540515685,722856400
2006-07-25,1.8556095361709595,1.8604033276058676,1.8211514849024881,1.8511151816791398,589069600
2006-07-26,1.9137368202209473,1.9368084632241718,1.8481181343583382,1.8577067159113063,898427600
2006-07-27,1.8996548652648926,1.9481948461005063,1.8834744716037293,1.9326135262539994,735044800
2006-07-28,1.9652738571166992,1.9679703897896925,1.9026511313101995,1.9158345577581133,691507600
2006-07-31,2.0362861156463623,2.0563607892917277,1.9859481128871321,2.0024279435680543,892841600
2006-08-01,2.012915849685669,2.0353874277675956,1.9757614564190964,2.014113797783766,711765600
2006-08-02,2.0422801971435547,2.0578605272308237,2.0228035843857946,2.0269983040265807,550768400
2006-08-03,2.085125684738159,2.097410599401804,2.0317919089715866,2.034787878358435,841044400
2006-08-04,2.046473503112793,2.0557616473103897,1.9463967747563797,2.0090196892132943,1852866400
2006-08-07,2.0138144493103027,2.0854259055302924,1.9868475142977011,2.029095339104601,1245512800
2006-08-08,1.9410033226013184,2.0108177306060235,1.932914125216235,2.0102178566425244,997864000
2006-08-09,1.9053475856781006,1.96557341962543,1.899655283051418,1.9604801909451566,955838800
2006-08-10,1.9197297096252441,1.941902643628303,1.8786808481519714,1.8951606801749392,697760000
2006-08-11,1.9071452617645264,1.9215276344380434,1.8750849102234688,1.8945607106782807,777529200
2006-08-14,1.9158345460891724,1.9541878775310977,1.9056478894167364,1.9191307527242594,717620400
2006-08-15,1.9910422563552856,1.9925406415282487,1.941603746660995,1.9577831461384312,861352800
2006-08-16,2.036884307861328,2.039580839231646,1.9874458324848372,2.0105174677031394,781284000
2006-08-17,2.0251998901367188,2.0572600397177654,2.0129149767232812,2.0374840034515898,581148400
2006-08-18,2.0347883701324463,2.0494701838687135,2.0153125641643377,2.028795629811757,536354000
2006-08-21,1.9943381547927856,2.0168107285108303,1.98205323850478,2.01651029142884,526226400
2006-08-22,2.0260987281799316,2.047072915438082,1.9925401885866312,1.9979338539189473,576968000
2006-08-23,2.0168099403381348,2.0569602802775555,2.0057229762418136,2.037483683953985,536258800
2006-08-24,2.031792640686035,2.043178248569831,1.9856495348746608,2.0341895370735115,655191600
2006-08-25,2.0599560737609863,2.068944578907127,2.0168097688775233,2.017708279350329,543958800
2006-08-28,2.0069220066070557,2.055761417631484,1.997933300301061,2.0524660120417546,738161200
2006-08-29,1.9919406175613403,2.015311694654402,1.9511906010364557,2.007221498712002,947332400
2006-08-30,2.0063226222991943,2.032090589763545,1.9979329910242978,2.01770822184616,680142400
2006-08-31,2.0329904556274414,2.0464743220874677,1.99733444893074,2.015911744883551,574697200
2006-09-01,2.0488710403442383,2.056961239502672,2.0320917680650417,2.0518670103535106,408494800
2006-09-05,2.1417553424835205,2.1423544162553476,2.0539637315486576,2.066548081225024,1012457600
2006-09-06,2.098309278488159,2.14804821501952,2.088422058654387,2.1297703599928064,974103200
2006-09-07,2.1813063621520996,2.2016814688643986,2.10490116215939,2.1153882523670133,1267957600
2006-09-08,2.172917366027832,2.2043786458597663,2.154639712011908,2.1983859068300644,895921600
2006-09-11,2.1723177433013916,2.209171675456568,2.139957163721475,2.1702202853640618,949124400
2006-09-12,2.1762137413024902,2.2007827708235603,2.140857181608817,2.181606606277802,1684687200
2006-09-13,2.2232558727264404,2.2268515169512435,2.166326239340041,2.1828058753209647,1146138000
2006-09-14,2.222357988357544,2.2373392434443495,2.2010833539792296,2.208874118687776,801729600
2006-09-15,2.220259666442871,2.2466265211387904,2.1959892705315482,2.235240915712017,981853600
2006-09-18,2.2139666080474854,2.2430301866766276,2.196288031265649,2.2112694759467604,705278000
2006-09-19,2.210371255874634,2.2280490348817703,2.1813068733263417,2.220259274696499,710049200
2006-09-20,2.2550156116485596,2.2676001620301487,2.2238539726213418,2.2286487633262144,822791200
2006-09-21,2.2367379665374756,2.278986571573549,2.2178612409213354,2.2547161814569296,794124800
2006-09-22,2.187299966812134,2.2274503223571696,2.1747156135922863,2.2262513743773917,665112000
2006-09-25,2.2696969509124756,2.2729931560235737,2.2088720753970685,2.2115684067823222,858992400
2006-09-26,2.325429916381836,2.33052334569587,2.2801853262275813,2.2825824223986224,1102948000
2006-09-27,2.2894742488861084,2.321234969931488,2.27179546633778,2.3122454601243194,810373200
2006-09-28,2.307450771331787,2.3215337056986756,2.2756902599041013,2.3077504082332103,723609600
2006-09-29,2.3065526485443115,2.3227320438187036,2.297563139940683,2.310447928917839,405812400
2006-10-02,2.2430307865142822,2.2732937209133706,2.2262513159536836,2.250222273932657,712639200
2006-10-03,2.2196600437164307,2.245728264500518,2.192993549014329,2.230747013535118,790708800
2006-10-04,2.2586112022399902,2.2610080972629603,2.1920932148416994,2.2202588816262656,829082800
2006-10-05,2.2421321868896484,2.281983106408724,2.221158197691176,2.2331436772754905,683883200
2006-10-06,2.2238540649414062,2.2484240929203483,2.211569150964261,2.229846803478868,466958800
2006-10-09,2.2361392974853516,2.2496229599094355,2.2031796338313576,2.211269831285808,438222400
2006-10-10,2.2115697860717773,2.2346412359925956,2.189697084227353,2.2334432880150348,531588400
2006-10-11,2.194190502166748,2.216663068512175,2.1753137784651515,2.199883803005117,571855200
2006-10-12,2.2550156116485596,2.258911091560845,2.205276883975713,2.2055771209640747,592855200
2006-10-13,2.2478249073028564,2.3035555727078054,2.2394352737922927,2.2661017588099197,684196800
2006-10-16,2.259211540222168,2.2735939185314056,2.240933880280813,2.2529193622257884,508692800
2006-10-17,2.225951671600342,2.255315492314559,2.2184613480038724,2.2484242425870624,480925200
2006-10-18,2.233142375946045,2.2583112683322417,2.214565093440676,2.239733985826873,1133907600
2006-10-19,2.3667774200439453,2.3955421642622996,2.3419089559017303,2.3748676168692207,1512977200
2006-10-20,2.3955421447753906,2.3967410924927477,2.3571898195450536,2.3661785270062814,639413600
2006-10-23,2.440786123275757,2.453969544331971,2.3895488230488593,2.3967405073507773,832507200
2006-10-24,2.428501844406128,2.447378570430579,2.403033306126604,2.433295635105721,463212400
2006-10-25,2.447378635406494,2.4569662170602227,2.4273029611125336,2.4374904166997413,485214800
2006-10-26,2.4626593589782715,2.4749442722767845,2.4308986465828255,2.453970088603608,432756800
2006-10-27,2.4093258380889893,2.4704501739131675,2.3973403604377226,2.4494759880727712,594966400
2006-10-30,2.40962553024292,2.4240079049232195,2.382059728823766,2.396741540452404,499917600
2006-10-31,2.429400682449341,2.447378900179978,2.403932140738294,2.440487650099249,501474400
2006-11-01,2.3718719482421875,2.438390152641158,2.3479011916733463,2.4300005178581,611192400
2006-11-02,2.3664772510528564,2.376664703138066,2.352094883393026,2.3646794300923046,465483200
2006-11-03,2.34580397605896,2.3829583625550717,2.330822526684881,2.377864933800478,431888800
2006-11-06,2.388352155685425,2.3988392508161804,2.349998819141594,2.365580143397263,434576800
2006-11-07,2.4123218059539795,2.4270038172604025,2.4009362013222595,2.410523984158335,525932400
2006-11-08,2.4704501628875732,2.47764084937226,2.393744506434424,2.397639786653701,690916800
2006-11-09,2.497117280960083,2.53756706495842,2.4605619768179827,2.4839330564729676,923053600
2006-11-10,2.490525007247925,2.5049073813194735,2.47194871585501,2.503409796591803,373864400
2006-11-13,2.527379274368286,2.5303752431174864,2.476142768087315,2.493521107044403,450674000
2006-11-14,2.5468549728393555,2.5468549728393555,2.5138963149169156,2.5408622350039316,588954800
2006-11-15,2.518390417098999,2.5738216363512585,2.516892032764956,2.5483531031646747,655323200
2006-11-16,2.5651333332061768,2.585808084436247,2.5354700728089576,2.542960397102574,693940800
2006-11-17,2.5723233222961426,2.5750206542006433,2.5468547884137283,2.551049704594758,466424000
2006-11-20,2.5909016132354736,2.6067823747356105,2.5528487131605613,2.5588414533492925,570794000
2006-11-21,2.6547234058380127,2.6547234058380127,2.610078089660955,2.6193670373620934,622666800
2006-11-22,2.7059576511383057,2.719141068890479,2.6322488062421887,2.666406397759059,671941200
2006-11-24,2.7455105781555176,2.7889571360133747,2.681689707724143,2.6825882185290815,518677600
2006-11-27,2.682886838912964,2.7913531820452424,2.6816888915458663,2.771877586228774,1074836000
2006-11-28,2.750903606414795,2.7556973964783884,2.693973198898742,2.707457058615711,1036173600
2006-11-29,2.750603675842285,2.7910544623420215,2.704161150721483,2.786560108308413,1157083200
2006-11-30,2.746408700942993,2.776971265621006,2.728431286496084,2.762888530918364,870486400
2006-12-01,2.736222982406616,2.766485120431735,2.699667467013994,2.75060435881601,795079600
2006-12-04,2.730229616165161,2.7580948517328814,2.7116523257291374,2.753001623777323,709536800
2006-12-05,2.7347233295440674,2.7664838379282504,2.722737854635669,2.746108930633202,662838400
2006-12-06,2.691577196121216,2.73831996514266,2.686783404468487,2.715847591588426,638184400
2006-12-07,2.6079795360565186,2.7116519018525156,2.6037846195114542,2.697569167761573,1004827600
2006-12-08,2.644535779953003,2.6783939611795597,2.606782317689015,2.613673568705836,784277200
2006-12-11,2.6592166423797607,2.675696471621914,2.6382426597504725,2.663710995791526,499780400
2006-12-12,2.581014394760132,2.6619141871220315,2.5627367371898244,2.6550229359470943,1026620000
2006-12-13,2.6682047843933105,2.668803858033387,2.6112751864223296,2.635245332910545,857052000
2006-12-14,2.653223752975464,2.6966705003060834,2.6445346835438057,2.6682051968588043,832330800
2006-12-15,2.628354549407959,2.6732994821114406,2.6166693109597166,2.667306744407794,739939200
2006-12-18,2.5609381198883057,2.636744459593803,2.534570271242587,2.6256582937248703,721576800
2006-12-19,2.586106538772583,2.597192702575076,2.505506423472742,2.5387647148556147,911405600
2006-12-20,2.5396647453308105,2.5968938017786534,2.5390656714639017,2.590901062862931,567691600
2006-12-21,2.4839329719543457,2.561237494359365,2.4629587883451975,2.5378666155242464,903599200
2006-12-22,2.462958574295044,2.5180911607603993,2.444981161391611,2.5007120215005885,613303600
2006-12-26,2.442284107208252,2.474045617856963,2.423707619970825,2.461461068379272,490688800
2006-12-27,2.442584276199341,2.4569658465357636,2.3002599564208173,2.3416082462950008,1935754800
2006-12-28,2.4231083393096924,2.43449474311255,2.3865538325908116,2.4036325381841257,1119876800
2006-12-29,2.5420615673065186,2.5588408357356314,2.497716500761475,2.515394279952617,1076429200
2007-01-03,2.5109000205993652,2.594197492060924,2.4539704005735063,2.5855082205816053,1238319600
2007-01-04,2.566631555557251,2.575320626546926,2.5114989600735247,2.518391009567545,847260400
2007-01-05,2.5483546257019043,2.582811885282685,2.528879018141795,2.5699278925730966,834741600
2007-01-08,2.5609381198883057,2.5926988329608487,2.555244818446197,2.5756199287577424,797106800
2007-01-09,2.773674726486206,2.78595963825892,2.551349167257238,2.5903015607117332,3349298400
2007-01-10,2.906411647796631,2.9303815990627577,2.8000427512776715,2.8389949472113445,2952880000
2007-01-11,2.8704566955566406,2.8998205178370298,2.849482708234656,2.8746516130358426,1440252800
2007-01-12,2.835099458694458,2.8482828809131955,2.793450733823181,2.8341999480097617,1312690400
2007-01-16,2.909407138824463,2.9139014917561523,2.8599688565266597,2.866860104343766,1244076400
2007-01-17,2.8449878692626953,2.9243898729893147,2.841093388413047,2.9231919250792715,1646260000
2007-01-18,2.668804168701172,2.7598921761367134,2.668205094991359,2.7595925392695015,2364605600
2007-01-19,2.6517257690429688,2.686183815267416,2.640340166008518,2.655621249078385,1364473600
2007-01-22,2.600489616394043,2.671502171587386,2.5663320050754894,2.6709022976284573,1454026000
2007-01-23,2.5678293704986572,2.622062452308334,2.5621370691762766,2.568728681298623,1207424400
2007-01-24,2.597792863845825,2.611275723977992,2.579215576441515,2.5971929899839084,927813600
2007-01-25,2.5843098163604736,2.6517263384948366,2.5777180026436324,2.610077797251336,905973600
2007-01-26,2.558241844177246,2.6178679963838283,2.54655600325387,2.6100774357682437,986874000
2007-01-29,2.5750210285186768,2.596294649312502,2.5627359150598346,2.585807557360084,901664400
2007-01-30,2.5633349418640137,2.5915006112042054,2.5543462346691954,2.5897027897553864,577970400
2007-01-31,2.568728446960449,2.5768186429785,2.527379356300028,2.542660237593579,856069200
2007-02-01,2.5390658378601074,2.584908493347686,2.5390658378601074,2.5837105455600247,664342000
2007-02-02,2.539364814758301,2.5543460590612694,2.5079035416408053,2.5204880908927283,621530000
2007-02-05,2.515094518661499,2.553747278514839,2.515094518661499,2.525881046957148,578852400
2007-02-06,2.5213868618011475,2.530975443216827,2.4827348994664105,2.530375569305952,864393600
2007-02-07,2.581312656402588,2.588203903905751,2.503408875597279,2.531274302558433,1066825200
2007-02-08,2.5822110176086426,2.592099033090339,2.559139581558448,2.5597384551748292,679030800
2007-02-09,2.4950191974639893,2.5828101925932185,2.4932213763967748,2.573222413641862,860540800
2007-02-12,2.543260335922241,2.5522490433530822,2.5058063214956383,2.529776474677406,724071600
2007-02-13,2.5378661155700684,2.555543889643988,2.5258806415549375,2.551649410687469,580986000
2007-02-14,2.555844783782959,2.566031639216889,2.5339712880807523,2.5357693096699685,507981600
2007-02-15,2.5531485080718994,2.5654334261938643,2.5402645159187167,2.560040559764597,363661200
2007-02-16,2.541761875152588,2.5591402156861554,2.536667647683879,2.5543462251983846,399868000
2007-02-20,2.573822498321533,2.5816130593396487,2.5216866670159783,2.5363686781408292,617702400
2007-02-21,2.6727004051208496,2.6813894773324995,2.575620425673287,2.5762194995976397,1155313600
2007-02-22,2.6819896697998047,2.7209410809392045,2.6526260429093247,2.720641643953816,838224800
2007-02-23,2.668804168701172,2.706857850812477,2.66221235764712,2.6715015005799123,517893600
2007-02-26,2.6520254611968994,2.696670963739243,2.62505933763174,2.6918761727829597,615848800
2007-02-27,2.5147955417633057,2.609178989280984,2.499215219052396,2.5858081051652513,1145813200
2007-02-28,2.535170078277588,2.5648333321507173,2.486929736107833,2.486929736107833,919475200
2007-03-01,2.6085798740386963,2.646033692613426,2.5094016439888795,2.5177912785470538,1415528800
2007-03-02,2.5591397285461426,2.622961377470746,2.553146991546368,2.5998897400708123,860000400
2007-03-05,2.5864064693450928,2.6562200710304777,2.5696272019832125,2.573522681942593,838899600
2007-03-06,2.642437219619751,2.6460330621803316,2.6187667063564706,2.630751381377873,723186800
2007-03-07,2.628354549407959,2.6658083599572593,2.620264353508036,2.638242566618976,626284400
2007-03-08,2.636744976043701,2.6583180381735887,2.620564579372236,2.6544235575921538,511011200
2007-03-09,2.6358468532562256,2.6622137108252355,2.618767943193318,2.6607161258018004,451836000
2007-03-12,2.6927754878997803,2.696371331091888,2.6364449450909087,2.6388418405112253,729408400
2007-03-13,2.6487298011779785,2.714647919245648,2.6487298011779785,2.6789919280743337,867890800
2007-03-14,2.6966705322265625,2.6966705322265625,2.6343472608770306,2.6547221688172766,796586000
2007-03-15,2.683786630630493,2.7074571449690947,2.675995871424032,2.695471669304735,559498800
2007-03-16,2.6843860149383545,2.6963714928823688,2.67629601735081,2.682887630170687,571704000
2007-03-19,2.7305290699005127,2.7431136215557577,2.68438598053083,2.703861781866223,712961200
2007-03-20,2.741016387939453,2.7518029187868924,2.7284318352512016,2.737121107337832,488916400
